User,text,Date
@Facebook,"Show your support by:

❤️ Using celebratory stickers on @facebookapp, @instagram, @messenger and @WhatsApp

🛍 Shopp… https://t.co/UZlUPiZySt",Mon May 03 22:08:54 +0000 2021
@Facebook,"Happy #APAHM
 
This month and beyond, we’re highlighting API voices, celebrating their impact and sharing how we’re… https://t.co/BIDcUlvhjf",Mon May 03 22:08:53 +0000 2021
@Facebook,"Our thoughts are with everyone in India ❤️

To help, we’re giving $10 million to emergency response efforts and off… https://t.co/BJwUoJEsfP",Fri Apr 30 19:12:52 +0000 2021
@Facebook,"@AmanShr51169962 Hi, there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Thu Apr 29 20:32:54 +0000 2021
@Facebook,"@SunnyTaloker Hi, there. Please fill out this form to request a review of your disabled account: https://t.co/AvrMnu9un2 -RA",Thu Apr 29 20:32:04 +0000 2021
@Facebook,"@t1nant Hi, there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Thu Apr 29 20:26:01 +0000 2021
@Facebook,"RT @fbnewsroom: As more people get vaccinated, there’s still a long way to go to make COVID-19 vaccines accessible to everyone. To help, Fa…",Wed Apr 28 19:22:42 +0000 2021
@Facebook,@ivishaljaihind Hi there. Please fill out this form to request a review of your disabled account: https://t.co/AvrMnu9un2 -RA,Mon Apr 26 21:45:32 +0000 2021
@Facebook,@geminiana16 Hi there. If you see purchases that you don't recognize and/or believe that someone has hacked your ad… https://t.co/YmLSiHqcMe,Mon Apr 26 21:42:55 +0000 2021
@Facebook,"@CraftBeer81 Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Mon Apr 26 21:40:53 +0000 2021
@Facebook,"Budi started the Pendaki Indonesia Facebook Group as a way to share his love for nature with friends. Now, during t… https://t.co/WLSUlwPR44",Mon Apr 26 17:29:21 +0000 2021
@Facebook,"@YogeshN71738015 If you think your account has been disabled, please visit our Help Center for more information:… https://t.co/UCvjO4sx9q",Fri Apr 23 21:12:23 +0000 2021
@Facebook,"@miss_HCassidy Thanks, Heather, we welcome your suggestion. You can also give us your feedback by following these s… https://t.co/flgkf058Lm",Fri Apr 23 21:04:16 +0000 2021
@Facebook,"Together, we can help each other get vaccinated and put COVID-19 behind us. 

Learn more👇
https://t.co/wQ86ROpgok",Fri Apr 23 17:09:51 +0000 2021
@Facebook,Katherine Quirk and Russell Schwartz started a group to help people with limited internet access or computer skills… https://t.co/815KSgCFXL,Fri Apr 23 17:09:50 +0000 2021
@Facebook,These teachers have become experts at using their local vaccine appointment website and they’re helping people in u… https://t.co/01GWK7Alsp,Fri Apr 23 17:09:49 +0000 2021
@Facebook,"Getting vaccinated against COVID-19 starts with finding an appointment 📅  

Shout out to the vaccine angels helping… https://t.co/uBiIizFOqd",Fri Apr 23 17:09:47 +0000 2021
@Facebook,"@shazzer17 If you're having trouble logging in, please visit our Help Center for troubleshooting tips: https://t.co/1SITPzO0N3. -RA",Thu Apr 22 22:13:47 +0000 2021
@Facebook,"On #EarthDay, sharing that Facebook's operations are now 100% supported by renewable energy and we've reached net z… https://t.co/9D9EzrUy1y",Thu Apr 22 18:15:07 +0000 2021
@Facebook,"Kimeona, a native of Oahu, lives and breathes ""Aloha ʻĀina"" (love for the land) and has made ""Mālama 'Āina"" (caring… https://t.co/PnhKauitjw",Thu Apr 22 14:00:01 +0000 2021
@Facebook,"Visit national parks virtually, shop sustainable businesses, sign up to volunteer and so much more. Get all the det… https://t.co/g7XB8UpvSx",Thu Apr 22 13:02:33 +0000 2021
@Facebook,Raise money for environmental causes on Facebook and Instagram by starting or donating to a fundraiser. https://t.co/xPawNVhKdX,Thu Apr 22 13:01:39 +0000 2021
@Facebook,"Check out more ways you can take action on climate change and make a difference. 
 
Visit our Climate Science Infor… https://t.co/TFUY57d4aE",Thu Apr 22 13:00:53 +0000 2021
@Facebook,"Celebrate #EarthDay with @BillNye, @justinbieber and more of your favorites who share how we can all help save the… https://t.co/IQAqqv7n7f",Thu Apr 22 13:00:16 +0000 2021
@Facebook,"@J_Reisinger Hi Justin. If you think your account was hacked or taken over by someone else, we can help you secure… https://t.co/JKh9L241ji",Thu Apr 22 12:41:35 +0000 2021
@Facebook,"@_dankelly_ Hi Dan. As for now, you can only use the Facebook website and Messenger app in dark mode. Please share… https://t.co/WpEXw9qpYs",Wed Apr 21 17:07:02 +0000 2021
@Facebook,"@jovel_merino Hi @jovel_merino. If your account has been disabled, you can appeal our decision here:… https://t.co/EvYNEtfqeL",Tue Apr 20 17:29:05 +0000 2021
@Facebook,"@poskei Hi @poskei. If you're having trouble logging in to your Facebook account, here are some things you can try:… https://t.co/eodv1XYAS0",Tue Apr 20 17:28:26 +0000 2021
@Facebook,"@OluseyiAdenusi We appreciate your enthusiasm, @OluseyiAdenusi! -IK",Tue Apr 20 17:26:42 +0000 2021
@Facebook,"Wayne loves to admire the landscape around his desert community, but he grew concerned about the amount of trash he… https://t.co/Rq1AN9ZqrX",Tue Apr 20 14:00:01 +0000 2021
@Facebook,"@September_Joy To learn more about changing your name on Facebook, please visit our Help Center: https://t.co/CcScd1x0UA. -RA",Mon Apr 19 22:49:31 +0000 2021
@Facebook,"@tstewarthr14 If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Mon Apr 19 22:48:51 +0000 2021
@Facebook,"@Puran2002 If you think your account has been disabled, please visit our Help Center for more information: https://t.co/phDMxg0uAE. -RA",Mon Apr 19 22:46:51 +0000 2021
@Facebook,"@SagarDh30851531 If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Mon Apr 19 22:45:09 +0000 2021
@Facebook,"Excited to give you more ways to express yourself and connect with people using new audio features.

Consider it li… https://t.co/cwM9BZkK0C",Mon Apr 19 18:26:28 +0000 2021
@Facebook,"@cyndierella100 Hi @cyndierella100. If the email address associated with the Facebook account has changed, your dau… https://t.co/bu2wquawqn",Mon Apr 19 15:49:50 +0000 2021
@Facebook,"@MShuganah Hi @MShuganah. If you're having trouble logging in to your Facebook account, here are some things you ca… https://t.co/IR0fqRnTGr",Mon Apr 19 15:49:30 +0000 2021
@Facebook,"@Afrojalipro Hi Afroj. If you're experiencing this issue again, please follow the instructions in the Help Center a… https://t.co/NHdu5ibS4G",Fri Apr 16 22:23:27 +0000 2021
@Facebook,"@spenschwartz Hi @spenschwartz. If the email address associated with the Facebook account has been changed, it is p… https://t.co/KVsh5i05Xm",Fri Apr 16 22:22:10 +0000 2021
@Facebook,@GaryInTx Hi Gary. Thanks for reaching out. If you do not have access to the phone number or email address linked t… https://t.co/KQzBaqRysv,Fri Apr 16 22:20:31 +0000 2021
@Facebook,"@kamigarcia Hi Kami. If you think your account was hacked or taken over by someone else, we can help you secure it.… https://t.co/V4llEgELB5",Fri Apr 16 22:17:01 +0000 2021
@Facebook,@XeoRepublic Hi Alexander. Thanks for reaching out. If you do not have access to the phone number or email address… https://t.co/JCIScxWBqb,Fri Apr 16 22:16:05 +0000 2021
@Facebook,@J_Reisinger Hi Justin. If you still see purchases that you don't recognize and/or believe that someone has hacked… https://t.co/Gqces93eju,Fri Apr 16 22:14:52 +0000 2021
@Facebook,"@mekozar Hi @@mekozar. Please let us know more about the issue you're experiencing by following these steps, and we… https://t.co/p9SJp73pJN",Fri Apr 16 22:13:42 +0000 2021
@Facebook,"@DharmaR67311702 Hi Dharma. If you think your account was hacked or taken over by someone else, we can help you sec… https://t.co/o95OCjEaUH",Fri Apr 16 22:13:04 +0000 2021
@Facebook,"@ayyfergg01 To request a new password, click the Forgot Your Password link on the Facebook login page. If you are s… https://t.co/ovROMITSnr",Thu Apr 15 22:05:26 +0000 2021
@Facebook,"@Scotch_Offical If you think your account has been disabled, please visit our Help Center for more information: https://t.co/phDMxg0uAE. -RA",Thu Apr 15 22:02:43 +0000 2021
@Facebook,"@rhianacosterx Hi Rhiana. If you're still experiencing this issue, the next time it happens, please use the “Report… https://t.co/o6b5WN723Z",Wed Apr 14 17:36:49 +0000 2021
@Facebook,"@adnarim Hi Miranda. Thank you for the feedback! If there is something we can do to improve your experience, please… https://t.co/j3RkABkn05",Wed Apr 14 17:24:04 +0000 2021
@Facebook,"@oriannacg22 Hello Orianna. If you believe your ad account has been disabled by mistake, you can visit Account Qual… https://t.co/yNKmdb7iuo",Wed Apr 14 17:09:53 +0000 2021
@Facebook,"@KinzieGroup Hello @KinzieGroup. If one of the admins was hacked, and you have issues accessing your Page, please c… https://t.co/J93CV2x4wH",Wed Apr 14 16:44:12 +0000 2021
@Facebook,@K2020Cat Hi @K2020Cat. Your account could have been hacked or taken over. Please visit this page to secure it:… https://t.co/HLYdhSm4DD,Wed Apr 14 16:43:34 +0000 2021
@Facebook,@spenschwartz Hi @spenschwartz. Your parents can secure their accounts here: https://t.co/Xn9mCxzAZJ. Alternatively… https://t.co/JBaGzvJnxJ,Wed Apr 14 16:40:38 +0000 2021
@Facebook,"@_Hyrije_ Hi Hyrije. Please contact us via this form, and we will have a look at your case: https://t.co/gZwdkCeCUi. -IK",Wed Apr 14 16:40:00 +0000 2021
@Facebook,"@ianconyers We love the connection you've made, Ian! Thank you for sharing this with us. 🥰 -NDN",Wed Apr 14 16:37:03 +0000 2021
@Facebook,"@faganca If you believe your account was taken over by someone else, please secure it here: https://t.co/Xn9mCxzAZJ. -RA",Tue Apr 13 20:56:51 +0000 2021
@Facebook,"@Biter45 Hi @Biter45. If your problem persists, please fill in this form, and we will have a look: https://t.co/0JSs3GKhjW. -IK",Tue Apr 13 20:28:08 +0000 2021
@Facebook,"@Jenny_Halvorson Hi Jen. If you think your account was hacked or taken over by someone else, we can help you secure… https://t.co/q3AnKcqVsy",Tue Apr 13 20:26:07 +0000 2021
@Facebook,@AngeliYuson Hi Angeli. Please report the feature that isn't working correctly to us by following these instruction… https://t.co/qDYP8aZL1i,Tue Apr 13 20:25:25 +0000 2021
@Facebook,"@bethd1521993 Hello Beth. If your dad is having trouble logging in to his Facebook account, here are some tips he c… https://t.co/iQGksVZkZ6",Tue Apr 13 20:24:54 +0000 2021
@Facebook,"@_Hyrije_ Hi Hyrije. If the email address associated with your Facebook account has changed, you will be able to re… https://t.co/aNGSqdowxI",Tue Apr 13 20:23:26 +0000 2021
@Facebook,@arjunkm02 Hi Arjun. Please make sure that you're following these instructions while merging your Pages:… https://t.co/r2gNoZOYYj,Tue Apr 13 20:21:53 +0000 2021
@Facebook,@DARDANI47266061 Can you please share more details about what you're experiencing? -IK,Tue Apr 13 20:19:03 +0000 2021
@Facebook,"@CatalinSabau3 Thank you for bringing this to our attention, Catalin. Please use this form to let us know more abou… https://t.co/1yQBghA5N8",Tue Apr 13 20:17:27 +0000 2021
@Facebook,@Kromback1 Hi Mario. You can only add a third-party authentication app or other two-factor authentication method if… https://t.co/IuieZoVGEW,Tue Apr 13 20:14:47 +0000 2021
@Facebook,@AlexDailyy Hi Alex. To report something that is not working please visit our Help Center here: https://t.co/rAFjFP5M8Y. -NDN,Tue Apr 13 20:13:40 +0000 2021
@Facebook,"Ramadan Mubarak 🌙
 
This #MonthofGood, check out all the ways you can show kindness and give back across our apps.
 
https://t.co/ULodxCmlWx",Tue Apr 13 17:17:18 +0000 2021
@Facebook,"@MeenalK1 Hi Meenal. Do you have the reference numbers for your submitted queries, please? -NDN",Mon Apr 12 22:22:13 +0000 2021
@Facebook,"@Afrojalipro Thanks for updating us, Afroj! We're so happy to hear that. Have a wonderful week ahead. -NDN",Mon Apr 12 22:18:04 +0000 2021
@Facebook,"@CallandManning Hi Calland. If you do not have access to the phone number or email address linked to your account,… https://t.co/Dx2f3DBlV4",Mon Apr 12 22:15:14 +0000 2021
@Facebook,@BHARTINANDAN4 Hello! Please visit this Help Center article if you are having issues logging into your account. https://t.co/ZeIulKzILb -RA,Mon Apr 12 20:50:37 +0000 2021
@Facebook,@weathermatt22 Hi Matt. Please visit our Help Center to report an issue with verifying your account: https://t.co/H45UnJP46p. -VN,Mon Apr 12 20:47:20 +0000 2021
@Facebook,"Grateful to partner with @ravenswoodfhn to host a COVID-19 vaccination clinic at our Menlo Park headquarters. 

We'… https://t.co/nQ2CgRE3VH",Fri Apr 09 21:05:18 +0000 2021
@Facebook,@mequisite Please try taking these steps to solve the login issues: https://t.co/ZeIulKzILb. In case your problem c… https://t.co/uthKGnEHX5,Fri Apr 09 18:24:15 +0000 2021
@Facebook,"@lydimoo Hi Lydia. Which device are you using to access Facebook, please? -NDN",Fri Apr 09 18:21:18 +0000 2021
@Facebook,"@Biter45 Hi @Biter45. If you didn't receive the code, please troubleshoot your issue here: https://t.co/8pFzIKzGbm. Hope this helps. -IK",Fri Apr 09 18:20:07 +0000 2021
@Facebook,"@David_Francis84 Hi, David. If your problems with login in continues, please let us know here, and we will have a l… https://t.co/vVv94Fq48Y",Fri Apr 09 18:19:16 +0000 2021
@Facebook,"@Afrojalipro Hi Afroj. If you think your account was hacked or taken over by someone else, we can help you secure i… https://t.co/56ksIksgDY",Fri Apr 09 18:15:24 +0000 2021
@Facebook,"@jaredfour Hi Jared. If you think your account was hacked or taken over by someone else, we can help you secure it.… https://t.co/pCs24egghM",Fri Apr 09 18:13:00 +0000 2021
@Facebook,"@ZachMiner11 Hi Zach. If you think your account was hacked or taken over by someone else, we can help you secure it… https://t.co/ysIEOb2Z7L",Fri Apr 09 18:10:52 +0000 2021
@Facebook,"@CallandManning Hi Calland. If you think your account was hacked or taken over by someone else, we can help you sec… https://t.co/tY3RFaO0Xl",Fri Apr 09 18:06:50 +0000 2021
@Facebook,@oddw1re Hi Oddw1re. We have fewer people available to review IDs because of the coronavirus (COVID-19) pandemic. W… https://t.co/38NbLDnAIs,Fri Apr 09 18:05:54 +0000 2021
@Facebook,"@othonsantillan Hi Othon. If you think your account was hacked or taken over by someone else, we can help you secur… https://t.co/LbjGQYacod",Fri Apr 09 18:05:07 +0000 2021
@Facebook,"And we’re back! Earlier today, a configuration change caused Facebook services to be unavailable to some people. Si… https://t.co/aux9yJW8MF",Thu Apr 08 23:15:25 +0000 2021
@Facebook,"RT @fbnewsroom: Small businesses are the backbone of our communities.

In February, we surveyed more than 35,000 small business owners arou…",Thu Apr 08 18:22:09 +0000 2021
@Facebook,"@joselinerb92 Hi Joseline. If you think your account was hacked or taken over by someone else, we can help you secu… https://t.co/wRgUTKsE88",Thu Apr 08 14:31:58 +0000 2021
@Facebook,"@kathygoldman Hi Kathy. We're sorry this is happening to you. If you’re having trouble logging into your account, p… https://t.co/0BtpTSfhGU",Thu Apr 08 14:31:40 +0000 2021
@Facebook,"@MeenalK1 Hi Meenal K. To learn what to do if you can't access Marketplace, please visit our Help Center here:… https://t.co/b7k6FdkYKY",Thu Apr 08 14:30:25 +0000 2021
@Facebook,@angerrises Hi Angerrises. Thanks for reaching out. If you do not have access to the phone number or email address… https://t.co/CYY6RlmvOM,Thu Apr 08 14:30:10 +0000 2021
@Facebook,"@AbrarAl14284288 Hi Abrar. If you think your account was hacked or taken over by someone else, we can help you secu… https://t.co/WG2qDFi29P",Thu Apr 08 14:29:49 +0000 2021
@Facebook,@David_Francis84 Hi David. Please try securing your account following this advice: https://t.co/MLhGANiXsm. If your… https://t.co/S1TvvMqQEx,Thu Apr 08 14:21:33 +0000 2021
@Facebook,"@Biter45 Hi @Biter45. f you're having trouble logging in to your Facebook account, here are some things you can try… https://t.co/RMhwvyUpMj",Thu Apr 08 14:21:18 +0000 2021
@Facebook,"@Kbalz_ Hi Kbalz. If something’s not working in Messenger, try updating the app. If it’s still not working after up… https://t.co/n984rFNrCQ",Thu Apr 08 14:21:00 +0000 2021
@Facebook,"@ivanovic_mamake Hi Mamake. Thank you for your message. If your account has been disabled, you'll need to submit an… https://t.co/1A3QG2LvY7",Thu Apr 08 14:20:40 +0000 2021
@Facebook,"@super_plastic69 Hi Super. Thank you for your message! For business-related questions, please reach out to our team… https://t.co/eqmP2154wP",Thu Apr 08 14:20:14 +0000 2021
@Facebook,"@SumanRu57920470 Hi Suman. If you think your account was hacked or taken over by someone else, we can help you secu… https://t.co/DlATDRt8lt",Thu Apr 08 14:19:34 +0000 2021
@Facebook,"@lydimoo Hi Lydia. If you're using the Facebook App on a mobile device, you can use your device's built-in accessib… https://t.co/g515GdUqKv",Thu Apr 08 14:16:56 +0000 2021
@Facebook,@mequisite Hi @mequisite. Please look for instructions in the last paragraph of the article that we have sent out. -IK,Thu Apr 08 14:13:43 +0000 2021
@Facebook,"RT @fbnewsroom: Today is World Health Day, and we’re working with @WHO and @UNICEF to help people raise awareness and support for the COVID…",Wed Apr 07 19:53:19 +0000 2021
@Facebook,FitMix Communities is a nonprofit org dedicated to bringing fitness &amp; wellness classes to underserved communities.… https://t.co/TvUXTKv5AC,Wed Apr 07 17:13:17 +0000 2021
@Facebook,"@Yanzhee3 I wish this band was around when I was a teenager, @Yanzhee3. They're great! -IK",Wed Apr 07 13:48:47 +0000 2021
@Facebook,@LeahMcGrathRD Hi Leah. You can find answers to the most common questions about Facebook Groups management here:… https://t.co/YOs9CmtVEv,Wed Apr 07 13:48:09 +0000 2021
@Facebook,@Tevin_POA2020 Hello @Tevin_POA2020. You can fill out this form to request a review of your disabled account:… https://t.co/cOARtqPqVv,Wed Apr 07 13:46:56 +0000 2021
@Facebook,@1a_stay Hi @1a_stay. Please let us know how we can improve your Facebook experience by filling in this form: https://t.co/gRpkfcJ8dA. -IK,Wed Apr 07 13:41:21 +0000 2021
@Facebook,"@mequisite Hi @mequisite. If you think your account has been hacked or taken over, you should visit this page to se… https://t.co/IkY9VoNi9d",Wed Apr 07 13:39:42 +0000 2021
@Facebook,@rohitverma137 Hi Rohit. Thanks for your message. One-time passwords are not available if you have two-factor authe… https://t.co/p3l4KCOoGn,Tue Apr 06 13:14:48 +0000 2021
@Facebook,"@GhettoLove820 Hi Marcus. Thanks for your message. If you think your account has been hacked or taken over, you sho… https://t.co/MttUtiE7It",Tue Apr 06 13:14:35 +0000 2021
@Facebook,@SMhethre Hi Shrinivas. Thanks for flagging this to us. To report someone who's pretending to be you or someone els… https://t.co/H8xT58Izng,Tue Apr 06 13:13:52 +0000 2021
@Facebook,"@letnikkitellit Hi Champagne. Thanks for your message. If you think your account has been hacked or taken over, you… https://t.co/GjcOS0pDyh",Tue Apr 06 13:11:11 +0000 2021
@Facebook,@_njwebster Hi Nicola. Congratulations on passing your Community Manager certification exam! -NDN,Tue Apr 06 13:08:48 +0000 2021
@Twitter,"@parkjiminssssi yes bestie, on repeat",Fri Jul 09 16:28:47 +0000 2021
@Twitter,@ItsEvanTube exactly evan,Fri Jul 09 16:21:41 +0000 2021
@Twitter,@mcugoldblum this Tweet woke us up,Fri Jul 09 16:21:11 +0000 2021
@Twitter,@MzamoReal need this blanket for bed,Fri Jul 09 16:21:11 +0000 2021
@Twitter,@DrAlee_B what should we talk about instead,Fri Jul 09 16:16:46 +0000 2021
@Twitter,@maliahhhh thanks for understanding,Fri Jul 09 16:15:39 +0000 2021
@Twitter,@MYHAlRR ok time for bed,Fri Jul 09 16:15:30 +0000 2021
@Twitter,@bangtinyboyys permission to dance wakes us up,Fri Jul 09 16:15:30 +0000 2021
@Twitter,@vickijeavons we're nobody,Fri Jul 09 16:15:30 +0000 2021
@Twitter,@ffurrae don't have to imagine. we know,Fri Jul 09 16:15:30 +0000 2021
@Twitter,@saymomsss wow that worked!,Fri Jul 09 16:15:30 +0000 2021
@Twitter,@Vraxooo is this permission to take a mid-day nap,Fri Jul 09 16:15:30 +0000 2021
@Twitter,"are we tired? yes! 
are we tired of talking about it? no!",Fri Jul 09 16:05:33 +0000 2021
@Twitter,@CurrencG You got Furry Twitter https://t.co/GwrkQK2tfs,Thu Jul 08 13:40:05 +0000 2021
@Twitter,@elizacross You got Vitamin T https://t.co/m3VmH9AboC,Tue Jul 06 14:46:29 +0000 2021
@Twitter,@RobynMarieHill You got Reply Guy https://t.co/B6zZvQBcrm,Tue Jul 06 14:45:29 +0000 2021
@Twitter,@RobynMarieHill hopping into your DMs,Thu Jul 01 18:05:38 +0000 2021
@Twitter,@ArtHouseGarbage You got Building Characters https://t.co/xfc9WqBT6D,Thu Jul 01 17:36:42 +0000 2021
@Twitter,@LeonsStorage You got Rare Form https://t.co/2pIJ5zKfJl,Thu Jul 01 17:31:49 +0000 2021
@Twitter,@MartinaEnwood You got twttr jggl https://t.co/Lq43MSSPWk,Thu Jul 01 17:30:30 +0000 2021
@Twitter,@CurrencG Let's work out a deal in the DMs,Thu Jul 01 15:08:12 +0000 2021
@Twitter,@ArtHouseGarbage Twitter has now entered your DMs,Thu Jul 01 15:02:02 +0000 2021
@Twitter,@iArtSometimes You got Furry Twitter https://t.co/5ALY3eYBxl,Thu Jul 01 13:52:15 +0000 2021
@Twitter,@benczheng You got Vitamin T https://t.co/cJ9e4uhRke,Thu Jul 01 13:50:57 +0000 2021
@Twitter,@Sky47625367 You got Reply Guy https://t.co/DjI0VbLG2h,Thu Jul 01 01:12:25 +0000 2021
@Twitter,@gattmaston You got Rare Form https://t.co/oRmvOkW6ER,Thu Jul 01 01:10:59 +0000 2021
@Twitter,@mnagro You got Building Characters https://t.co/ucQUrxqJm2,Thu Jul 01 01:10:37 +0000 2021
@Twitter,@gattmaston all about the throwbacks. Let's reminisce in your DMs,Thu Jul 01 01:02:01 +0000 2021
@Twitter,@kazumidapp You got twttr jggl https://t.co/TI6FgkZGXW,Thu Jul 01 00:59:50 +0000 2021
@Twitter,@hueviews You got Reply Guy https://t.co/o1rjQT5klv,Thu Jul 01 00:58:58 +0000 2021
@Twitter,@LeBoredJames You got Furry Twitter https://t.co/d9IXtTfFxd,Thu Jul 01 00:58:13 +0000 2021
@Twitter,@kahseong You got Vitamin T https://t.co/PnHYYHvTKR,Thu Jul 01 00:58:05 +0000 2021
@Twitter,@yakisugi36 You got Building Characters https://t.co/iAW5UdCHA6,Thu Jul 01 00:02:14 +0000 2021
@Twitter,@WWMLD You got Rare Form https://t.co/ndVAZjSs5Z,Wed Jun 30 23:54:52 +0000 2021
@Twitter,@suitechinmusic You got Vitamin T https://t.co/zf0IcSm8Th,Wed Jun 30 23:53:19 +0000 2021
@Twitter,@GoldieChan You got Reply Guy https://t.co/2hL9YwNQVe,Wed Jun 30 23:52:38 +0000 2021
@Twitter,@JD3Studios You got Furry Twitter https://t.co/PmvFqwIu4l,Wed Jun 30 23:52:09 +0000 2021
@Twitter,@colincirca You got Building Characters https://t.co/MwNVpxo6gU,Wed Jun 30 23:51:31 +0000 2021
@Twitter,@jeffjag You got twttr jggl https://t.co/gi9i2aadNI,Wed Jun 30 23:50:59 +0000 2021
@Twitter,@WillZwey You got Building Characters https://t.co/RDTwV8EXD6,Wed Jun 30 23:50:37 +0000 2021
@Twitter,@mikemonty You got Rare Form https://t.co/lnGh4tOxpC,Wed Jun 30 23:49:52 +0000 2021
@Twitter,@geoppls You got Reply Guy https://t.co/OjwjKxCVnf,Wed Jun 30 23:48:19 +0000 2021
@Twitter,@xphytv You got twttr jggl https://t.co/BSJWW0rnqU,Wed Jun 30 23:47:49 +0000 2021
@Twitter,@AceOfAllTrading You got Furry Twitter https://t.co/90y8O9vOa9,Wed Jun 30 23:46:46 +0000 2021
@Twitter,@mr_alan6 You got Vitamin T https://t.co/YIV9ukYxWC,Wed Jun 30 23:45:35 +0000 2021
@Twitter,@StarkNaked23 You got twttr jggl https://t.co/IyoRVqkrb6,Wed Jun 30 23:43:10 +0000 2021
@Twitter,@cou_RAGE_ You got twttr jggl https://t.co/0hYG3HrzTf,Wed Jun 30 23:43:05 +0000 2021
@Twitter,@criptera You got Rare Form https://t.co/cnAzyRx1vJ,Wed Jun 30 23:42:11 +0000 2021
@Twitter,@SamEwen You got Furry Twitter https://t.co/ymEwTwVUTq,Wed Jun 30 23:41:59 +0000 2021
@Twitter,@niftypins You got Vitamin T https://t.co/hGiJiZxiC2,Wed Jun 30 23:41:16 +0000 2021
@Twitter,@ToastVirtual You got Furry Twitter https://t.co/jUtJB7n4yo,Wed Jun 30 23:39:13 +0000 2021
@Twitter,@paradigma_art You got Building Characters https://t.co/ORtJX9oC92,Wed Jun 30 23:37:54 +0000 2021
@Twitter,@GRIMECRAFT You got Reply Guy https://t.co/IZNFCBNxCi,Wed Jun 30 23:37:34 +0000 2021
@Twitter,@EhOh_NFT You got Building Characters https://t.co/IFaGWAF2MQ,Wed Jun 30 23:37:07 +0000 2021
@Twitter,@treykerby You got Rare Form https://t.co/dLW75fftyl,Wed Jun 30 23:36:20 +0000 2021
@Twitter,@MikeWeatherhead You got Vitamin T https://t.co/HSiNPLs0vJ,Wed Jun 30 23:35:43 +0000 2021
@Twitter,@cybergjm You got twttr jggl https://t.co/puCWSou74c,Wed Jun 30 23:33:52 +0000 2021
@Twitter,@Libruary_NFT You got Furry Twitter https://t.co/xo2sOgMUBP,Wed Jun 30 23:33:03 +0000 2021
@Twitter,@chugsnbugs You got Vitamin T https://t.co/HicmuMU3x9,Wed Jun 30 23:32:06 +0000 2021
@Twitter,@boreuno You got Reply Guy https://t.co/PiEn8f339W,Wed Jun 30 23:29:10 +0000 2021
@Twitter,@flow_is_key You got Building Characters https://t.co/PbCfSdlfkW,Wed Jun 30 23:27:41 +0000 2021
@Twitter,@Blu3_NFT You got Rare Form https://t.co/R63nYpQlSU,Wed Jun 30 23:26:51 +0000 2021
@Twitter,@RNieves5 You got Rare Form https://t.co/cuyzux77ba,Wed Jun 30 23:25:22 +0000 2021
@Twitter,@Francisco_BTC You got Reply Guy https://t.co/lTY2WgvoDB,Wed Jun 30 23:08:31 +0000 2021
@Twitter,@FinderOul You got twttr jggl https://t.co/EkYUHZbgQT,Wed Jun 30 23:07:26 +0000 2021
@Twitter,@ItsAdamtastic You got Furry Twitter https://t.co/4RlF1ZqAsa,Wed Jun 30 23:06:21 +0000 2021
@Twitter,@priyankap_patel You got Vitamin T https://t.co/qAbh0HUiCQ,Wed Jun 30 23:00:54 +0000 2021
@Twitter,@sujatara0 You got Reply Guy https://t.co/X3dQFh7hSs,Wed Jun 30 22:32:43 +0000 2021
@Twitter,@xenahussain You got Building Characters https://t.co/B40lcEL2My,Wed Jun 30 22:31:52 +0000 2021
@Twitter,@sblgulec96 You got Rare Form https://t.co/OuuAKJXrAo,Wed Jun 30 22:30:33 +0000 2021
@Twitter,@allysonnewell You got twttr jggl https://t.co/nQeVPB44bH,Wed Jun 30 22:25:20 +0000 2021
@Twitter,@DuoXmachina You got Furry Twitter https://t.co/vxHO7BlGz1,Wed Jun 30 22:24:21 +0000 2021
@Twitter,@suitechinmusic Mini golf before milkshakes please. Taking this planning to the DMs,Wed Jun 30 22:17:15 +0000 2021
@Twitter,@mg You got Vitamin T https://t.co/XVYS3armh4,Wed Jun 30 22:16:56 +0000 2021
@Twitter,@criptera We might have something for you! check your DMs,Wed Jun 30 22:16:37 +0000 2021
@Twitter,@StarkNaked23 What's happening?! It's still happening! Gonna DM you now!,Wed Jun 30 22:16:00 +0000 2021
@Twitter,@CryptoFuturea You got Reply Guy https://t.co/CezdVrBqt1,Wed Jun 30 22:15:59 +0000 2021
@Twitter,@gattmaston all about the throwbacks. Let's reminisce in your DMs,Wed Jun 30 22:15:17 +0000 2021
@Twitter,@MikeWeatherhead Or did the egg birth the mansplainer? Let's discuss in DMs,Wed Jun 30 22:14:27 +0000 2021
@Twitter,@ToastVirtual uncross those fingers for a second and answer our DM please!,Wed Jun 30 22:13:56 +0000 2021
@Twitter,@hueviews there's more fun to be had. check your DMs!,Wed Jun 30 22:13:15 +0000 2021
@Twitter,"@JD3Studios to enter, follow us so we can DM you!",Wed Jun 30 22:13:14 +0000 2021
@Twitter,@mr_alan6 but first get your fingers ready for a DM convo,Wed Jun 30 22:12:24 +0000 2021
